topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	Number	0			[2006-2007]: Includes subscribers to public mobile data services.	[2006-2007]: Y compris les abonnés aux services mobiles de données sur réseau public.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	6117.0	8665.0	9281.0	9912.0	10816.0	11434.0	12241.0	13022.578	13588.0	13272.0	12952.61	13470.62	13470.62	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	Number	0			[2011]: Break in the time series. [2011]: Data refers to subscriptions active in the last 60 days. [2011]: Decrease due to operator updating their records to exclude inactive subscriptions. [2012-2013]: Estimate.	[2011]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs. [2011]: Discontinuité dans la série. [2011]: Les données portent sur les abonnements actifs dans les derniers 60 jours. [2012-2013]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	31.52	227.77	252.987	373.999	358.05	358.812	428.38	298.79	300.0	287.0	314.84	311.18	311.18	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	205.73	767.1	907.433	1115.979	1440.782	1401.974	1567.0	1693.65	2123.9	2210.19	2328.99	2519.06	2519.06	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Number	0			[2015]: Data as at the end of December.	[2015]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	279.0	9000.0	19130.983	34370.0	44640.0	51359.315	67923.89	84368.7	97180.0	116553.08	126866.09	133720.41	133720.41	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Number	0			[2011]: Break in the time series. [2011]: Data refers to subscriptions active in the last 3 months (or 90 days).	[2011]: Discontinuité dans la série. [2011]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	17.49	318.04	1259.762	1876.411	1442.0	2191.5	3865.35	3211.215	3322.84	3346.28	3459.14	3442.24	3442.24	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	28.47	206.19	237.119	257.596	288.662	337.061	350.06	347.917	349.3	307.71	305.46	334.79	334.79	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	5629.0	9604.7	9847.375	10738.121	11341.704	11775.24	12154.04	12495.934	12313.38	12315.22	12734.72	12938.18	12938.18	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Number	0			[2007-2010,2012-2013,2015]: Estimate.	[2007-2010,2012-2013,2015]: Données estimatives.	[2000,2005-2010,2012-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005-2010,2012-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	13.0	52.72	60.1	69.0	79.0	85.0	88.2		91.0	94.3	59.49	38.0	38.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Number	0			[2010,2012-2015]: Both Bhutan Telecom and Tashi Cell provide mobile-cellular services. [2013]: Decrease in total number of subscribers is attributed mainly to foreign workers leaving the country.	[2010,2012-2015]: Buthan Telecom and Tashi Cell sont les deux fournisseurs de téléphonie mobile. [2013]: Diminution du nombre total d’abonnés attribuable principalement au départ des travailleurs étrangers quittant le pays.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	36.0	82.078	149.439	253.429	338.938	394.32	484.189	560.89	544.34	624.54	676.45	676.45	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Number	0			[2011-2013]: Data refers to subscriptions active in the last month (or 30 days).	[2011-2013]: Les données portent sur les abonnements actifs dans le dernier mois (ou 30 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	582.62	2421.4	2876.143	3254.41	5038.6	6464.39	7179.29	8353.273	9493.21	10425.7	10450.34	10162.83	10162.83	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	93.39	1594.37	1887.82	2450.425	3179.036	3257.239	3110.23	3171.283	3357.54	3488.32	3491.19	3443.52	3443.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Number	0			[2012-2013]: Data as at the end of December.	[2012-2013]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	222.19	563.78	823.07	1151.761	1485.791	1874.101	2363.41	2900.263	3081.73	3246.79	3410.51	3475.33	3475.33	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Number	0			[2009]: Excluding data-only subscriptions.	[2009]: À l’exclusion des abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	23188.17	86210.34	99918.621	120980.103	150641.403	169385.584	196929.98	234357.507	248323.7	271099.8	280728.8	257814.27	257814.27	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Number	0			[2005-2006,2014-2015]: Estimate. [2010,2013]: Including mobile GSM mobile base. [2011-2012]: Includes Mobile GSM and AMPS Post and Pre Mobile Base.	[2005-2006,2014-2015]: Données estimatives. [2010,2013]: Y compris Mobile GSM Mobile Base. [2011-2012]: Y compris Mobile GSM et AMPS Post et Pre Mobile Base en décembre 2010.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	16.81	96.0	118.0	118.314	160.032	161.783	194.2	222.407	172.42	174.62	172.3	170.0	170.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Number	0			[2006-2009]: Estimate. [2007]: Based on Pacific Economic Survey 2008.	[2006-2009]: Données estimatives. [2007]: Basé sur l'Enquête économique sur le Pacifique de 2008.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.15	6.0	7.0	10.9	30.0	50.0	115.5	274.872	302.15	323.11	376.7	424.71	424.71	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Number	0			[2013,2015]: Estimate.	[2013,2015]: Données estimatives.	[2007-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2007-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.				20.7	23.0	47.031	47.52	46.597	48.7	53.41	47.2	42.0	42.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Number	0			[2014]: Break in the time series. [2014]: Previous year data refer to total number of configured SIMs instead of active subscriptions.	[2014]: Discontinuité dans la série. [2014]: Les données de l'année précédente se réfèrent au nombre total de cartes SIMs configurées plutôt que les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	95.0	232.9	301.4	366.138	398.857	412.882	435.1	443.161	469.74	468.81	452.05	463.38	463.38	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Number	0			[2013-2014]: Excluding data-only subscriptions. [2015]: Provisional data.	[2013-2014]: À l’exclusion des abonnements aux services d’accès aux données. [2015]: Estimation partielle.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	738.0	6244.92	8253.416	9897.477	10429.012	10454.822	10199.94	10475.083	10780.73	10486.82	9486.93	9194.63	9194.63	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Number	0			[2010]: Estimate.	[2010]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	13.4	128.7	214.214	247.641	367.388	502.005	594.0	1243.619	3729.62	6832.38	29029.34	41529.28	41529.28	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Number	0			[2006,2010-2011]: Estimate.	[2006,2010-2011]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	16.32	153.0	200.0	270.0	480.584	920.749	1678.03	1914.586	2247.13	2536.83	3193.26	4997.7	4997.7	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	49.35	4099.5	5960.0	6960.0	8128.0	9686.2	10332.9	10694.9	10676.47	11114.44	11401.93	11448.28	11448.28	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	130.55	1062.0	1721.65	2583.318	4237.0	6268.0	8150.76	13757.0	19105.12	20264.51	20451.98	20850.54	20850.54	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Number	0			[2015]: Data as at the end of September.	[2015]: Données à la fin de septembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	103.28	2252.51	3135.946	4536.0	6160.893	8004.12	8636.65	10486.614	13108.06	15664.67	17270.31	16806.89	16806.89	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Number	0			[2011-2012]: Includes retail subscriptions. [2015]: Estimate.	[2011-2012]: Y compris les abonnements de détail. [2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8727.0	17016.6	18749.1	20277.4	22092.5	23811.9	25825.4	26840.0	27720.0	28360.0	28789.0	29389.55	29389.55	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Number	0			[2007]: Estimate.	[2007]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	19.73	81.72	108.858	152.212	277.67	290.621	371.87	396.429	425.31	499.46	613.38	646.33	646.33	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Number	0			[2005-2015]: Data refers to number of mobile handsets in operation.	[2005-2015]: Les données portent sur le nombre de téléphones portables en fonctionnement.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	10.7	80.95	92.559	101.497	98.313	108.699	100.57	96.777	98.83	98.04	91.06	93.24	93.24	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Number	0			[2006-2008,2013,2015]: Estimate. [2010,2012,2014]: Data refers to active subscriptions only. [2011]: Includes inactive subscriptions.	[2006-2008,2013,2015]: Données estimatives. [2010,2012,2014]: Les données concernent les abonnements actifs. [2011]: Y compris les abonnés inactifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	4.97	100.0	110.0	340.0	570.0	863.641	979.23	992.444	1143.11	1360.3	1155.62	982.0	982.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	430.2	3361.78	5412.496	7983.489	11082.454	16305.417	17359.31	18319.447	19332.84	20315.15	22123.0	24384.54	24384.54	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Number	0			[2007]: Estimate.	[2007]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	5.5	210.0	466.088	918.356	1600.0	2281.32	2875.3	3665.661	4402.28	4561.24	5251.56	5465.8	5465.8	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	3401.53	10569.57	12450.801	13955.202	14796.593	16450.223	19852.24	22315.248	23940.97	23661.34	23680.72	23206.35	23206.35	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Number	0			For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	85260.0	393406.0	461058.0	547306.0	641245.0	747214.0	859003.0	986253.0	1112155.0	1229113.0	1286093.0	1305738.0	1305738.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Number	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2256.8	21849.99	29762.715	33941.118	41364.753	42159.613	44477.65	46200.421	49066.36	50295.11	55330.27	57327.47	57327.47	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Number	0			[2013-2015]: Estimate.	[2013-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	15.52	36.877	62.104	91.741	122.596	165.28	216.438	283.51	347.5	383.0	422.0	422.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Number	0			[2000]: Data refers to active subscriptions only.	[2000]: Les données concernent les abonnements actifs.	[2000]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0												0.0	2000
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Number	0			[2007-2008,2014-2015]: Estimate.	[2007-2008,2014-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	70.0	558.19	917.499	1287.631	1807.0	2948.304	3718.75	3884.757	4283.13	4659.76	4930.1	5216.0	5216.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Number	0			[2000,2005-2008]: Includes inactive subscriptions. [2009]: Break in the time series. [2009]: Data refers to active subscriptions only.	[2000,2005-2008]: Y compris les abonnés inactifs. [2009]: Discontinuité dans la série. [2009]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	15.0	2746.09	4415.47	6592.0	9937.622	9458.557	11820.35	15644.877	20092.68	28231.9	37102.96	37752.78	37752.78	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions	SYB106	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Number	0																				
